100000 99999
93887 58352 1000000000
95471 66836 1000000000
62603 5827 1000000000
65721 98044 1000000000
46770 28429 1000000000
76404 45124 1000000000
70943 92981 1000000000
36995 16790 1000000000
83024 88691 1000000000
59072 13102 1000000000
41863 28609 1000000000
73317 90981 1000000000
60990 97358 1000000000
26274 64236 1000000000
68868 87776 1000000000
81716 1900 1000000000
3976 4154 1000000000
50433 74996 1000000000
30765 77608 1000000000
1351 91798 1000000000
86789 15400 1000000000
36079 10224 1000000000
59966 54045 1000000000
97219 18071 1000000000
9440 85850 1000000000
39402 85460 1000000000
29919 11514 1000000000
8814 46598 1000000000
83607 55096 1000000000
98570 40160 1000000000
20710 40698 1000000000
12292 15753 1000000000
3651 83917 1000000000
83328 76044 1000000000
42858 45918 1000000000
60344 68228 1000000000
91532 51626 1000000000
81256 3781 1000000000
63256 90031 1000000000
41450 52348 1000000000
93473 30209 1000000000
31184 53797 1000000000
35351 43878 1000000000
14377 96123 1000000000
80044 85715 1000000000
73620 36140 1000000000
62011 43598 1000000000
96424 1569 1000000000
72839 79099 1000000000
57503 37962 1000000000
31858 5913 1000000000
71705 85626 1000000000
68614 4709 1000000000
73715 65016 1000000000
18231 57130 1000000000
1611 94119 1000000000
7956 87135 1000000000
65233 13757 1000000000
60361 11542 1000000000
44099 89456 1000000000
37570 32147 1000000000
44998 7286 1000000000
28416 24296 1000000000
49417 32035 1000000000
14202 7065 1000000000
74465 56170 1000000000
33150 53820 1000000000
73303 22277 1000000000
11305 55707 1000000000
23289 74407 1000000000
50456 4737 1000000000
71842 46643 1000000000
7817 82271 1000000000
11614 69957 1000000000
18844 82663 1000000000
84966 81744 1000000000
60784 27816 1000000000
88710 48653 1000000000
69289 12520 1000000000
66096 93516 1000000000
39455 90560 1000000000
12104 47958 1000000000
88731 38557 1000000000
89278 91937 1000000000
60243 5416 1000000000
71896 28595 1000000000
97011 23809 1000000000
71172 53992 1000000000
23140 35231 1000000000
48897 95345 1000000000
30434 98633 1000000000
40176 94445 1000000000
28358 4020 1000000000
78315 82612 1000000000
2122 47988 1000000000
29884 26616 1000000000
71821 31152 1000000000
72487 62939 1000000000
34061 12757 1000000000
68087 75753 1000000000
65770 37939 1000000000
46748 55454 1000000000
93077 20154 1000000000
24194 9520 1000000000
44711 14487 1000000000
66386 98367 1000000000
62097 63992 1000000000
94335 58200 1000000000
36739 52997 1000000000
36345 2614 1000000000
13138 31027 1000000000
76157 51900 1000000000
5391 93724 1000000000
95985 58983 1000000000
89664 27470 1000000000
85737 65883 1000000000
64957 75041 1000000000
55075 53029 1000000000
69009 58825 1000000000
5290 90572 1000000000
40121 27177 1000000000
20663 66560 1000000000
63485 39105 1000000000
74832 41452 1000000000
39834 65999 1000000000
39360 41474 1000000000
21981 97155 1000000000
67349 61854 1000000000
92410 8307 1000000000
94680 2694 1000000000
57745 51891 1000000000
92608 47306 1000000000
87416 5131 1000000000
41324 18716 1000000000
55919 80853 1000000000
24235 68612 1000000000
53529 83354 1000000000
25733 8264 1000000000
49017 87556 1000000000
58769 57532 1000000000
39412 27000 1000000000
26407 29462 1000000000
27915 45857 1000000000
23010 9230 1000000000
50851 33338 1000000000
79441 90722 1000000000
3983 94416 1000000000
58479 91041 1000000000
84065 82493 1000000000
65314 56234 1000000000
39859 99392 1000000000
93172 84687 1000000000
35684 67846 1000000000
7768 40059 1000000000
37105 43587 1000000000
62007 78337 1000000000
47776 96179 1000000000
88442 9545 1000000000
88667 87131 1000000000
88626 59643 1000000000
75687 6436 1000000000
40460 17458 1000000000
32335 13517 1000000000
57837 38858 1000000000
60766 40720 1000000000
14993 169 1000000000
98733 24696 1000000000
17812 26957 1000000000
19636 19249 1000000000
58886 55822 1000000000
37892 82448 1000000000
95899 63047 1000000000
31188 91386 1000000000
68837 22247 1000000000
81696 12385 1000000000
53984 15498 1000000000
21233 17110 1000000000
7482 89157 1000000000
42445 14903 1000000000
89319 87807 1000000000
49363 91771 1000000000
62227 80130 1000000000
36328 88766 1000000000
59573 41292 1000000000
38809 32614 1000000000
33007 35369 1000000000
34203 28130 1000000000
12987 37137 1000000000
7950 8441 1000000000
41627 58 1000000000
36069 39118 1000000000
81799 77085 1000000000
39672 94254 1000000000
99491 160 1000000000
90559 79305 1000000000
69188 37340 1000000000
61461 47586 1000000000
6302 70268 1000000000
13274 74334 1000000000
22726 20536 1000000000
43921 36411 1000000000
25009 85011 1000000000
86918 10136 1000000000
21347 58730 1000000000
65819 61807 1000000000
80588 60886 1000000000
39029 16897 1000000000
77061 18572 1000000000
81984 91708 1000000000
60885 12868 1000000000
11694 25902 1000000000
61606 57536 1000000000
33316 69897 1000000000
61402 90941 1000000000
46553 44279 1000000000
57768 32700 1000000000
69697 94324 1000000000
94342 70513 1000000000
86942 65196 1000000000
65438 69284 1000000000
28719 66804 1000000000
70447 93580 1000000000
56920 78014 1000000000
54169 88850 1000000000
23924 11645 1000000000
38193 97575 1000000000
49282 39930 1000000000
50282 32206 1000000000
59115 45285 1000000000
66446 50207 1000000000
68658 30013 1000000000
74233 28191 1000000000
4242 61228 1000000000
44369 23229 1000000000
51041 69615 1000000000
19339 80952 1000000000
57731 14768 1000000000
87683 78137 1000000000
82608 5722 1000000000
78914 4216 1000000000
76595 23100 1000000000
26208 94535 1000000000
91082 24719 1000000000
55425 37776 1000000000
49712 17793 1000000000
17348 31795 1000000000
58239 41315 1000000000
99941 7486 1000000000
90943 1645 1000000000
5088 85445 1000000000
7877 13425 1000000000
72476 84254 1000000000
56278 62093 1000000000
49963 37402 1000000000
51749 21602 1000000000
38853 72165 1000000000
81689 95264 1000000000
69540 885 1000000000
41968 65647 1000000000
90757 57680 1000000000
46485 76032 1000000000
72257 56072 1000000000
13271 4089 1000000000
79743 97296 1000000000
36769 60356 1000000000
94427 5321 1000000000
23587 53149 1000000000
59788 95400 1000000000
18113 73989 1000000000
5449 87862 1000000000
2079 5607 1000000000
45713 18015 1000000000
91009 35646 1000000000
75562 82710 1000000000
89067 50461 1000000000
88243 97198 1000000000
53642 77523 1000000000
3725 15505 1000000000
12241 46525 1000000000
29229 85800 1000000000
56185 62589 1000000000
78758 43500 1000000000
85637 3966 1000000000
98938 73698 1000000000
7783 47933 1000000000
62281 9637 1000000000
43226 17256 1000000000
80427 75975 1000000000
70445 77667 1000000000
74349 98790 1000000000
68210 98627 1000000000
48625 71735 1000000000
54485 32710 1000000000
38585 7898 1000000000
92653 83901 1000000000
73767 83206 1000000000
34118 79289 1000000000
93463 67977 1000000000
70641 28251 1000000000
20548 78659 1000000000
4483 53773 1000000000
70134 58884 1000000000
76397 25571 1000000000
27712 38830 1000000000
69451 5829 1000000000
17854 11284 1000000000
10967 86700 1000000000
86803 81530 1000000000
19881 84787 1000000000
74975 35410 1000000000
82937 61357 1000000000
27265 42730 1000000000
10899 21796 1000000000
95031 92097 1000000000
1384 50406 1000000000
30944 35739 1000000000
90196 42872 1000000000
77595 70601 1000000000
48623 63169 1000000000
45580 93607 1000000000
18596 48948 1000000000
53862 1803 1000000000
53367 63861 1000000000
81864 69658 1000000000
84288 3982 1000000000
50063 59108 1000000000
96622 82287 1000000000
19584 1068 1000000000
90487 90794 1000000000
8180 44028 1000000000
3283 98315 1000000000
98747 98980 1000000000
10148 17125 1000000000
83200 71271 1000000000
66272 89255 1000000000
62169 95909 1000000000
55818 38757 1000000000
8162 94540 1000000000
57235 14012 1000000000
18167 72896 1000000000
17769 90617 1000000000
9099 35053 1000000000
27306 40488 1000000000
17456 2413 1000000000
30648 65752 1000000000
80643 86711 1000000000
5485 56726 1000000000
9885 8338 1000000000
93616 29575 1000000000
86763 49688 1000000000
33827 40955 1000000000
23738 29595 1000000000
39575 35867 1000000000
37987 10372 1000000000
68760 13419 1000000000
5607 8197 1000000000
16656 53939 1000000000
45647 65570 1000000000
71638 85736 1000000000
38518 48696 1000000000
64220 93560 1000000000
81307 44601 1000000000
34012 39631 1000000000
91442 41996 1000000000
13636 83338 1000000000
86631 87887 1000000000
9413 96936 1000000000
14837 89680 1000000000
74684 44196 1000000000
44187 78202 1000000000
82706 14890 1000000000
24436 55451 1000000000
74228 70017 1000000000
92352 28810 1000000000
10805 30883 1000000000
36748 87621 1000000000
83595 6445 1000000000
81666 43847 1000000000
50359 82140 1000000000
64023 98472 1000000000
74614 54410 1000000000
99321 98811 1000000000
18315 39611 1000000000
95653 2772 1000000000
854 47692 1000000000
31647 42314 1000000000
21401 12511 1000000000
33575 27520 1000000000
17615 92051 1000000000
53688 34921 1000000000
16196 75959 1000000000
66703 2928 1000000000
88844 43663 1000000000
92073 43772 1000000000
48947 65495 1000000000
38527 50263 1000000000
63808 66654 1000000000
29513 83757 1000000000
26745 35817 1000000000
42558 49499 1000000000
14346 4776 1000000000
53156 99919 1000000000
98901 3337 1000000000
69978 39148 1000000000
5132 14876 1000000000
58355 73499 1000000000
46966 66486 1000000000
38690 71418 1000000000
33452 77437 1000000000
79905 44814 1000000000
62517 65478 1000000000
96517 90015 1000000000
21607 84855 1000000000
52121 80365 1000000000
59287 9929 1000000000
62068 25848 1000000000
65075 96197 1000000000
20831 15215 1000000000
76847 26030 1000000000
87399 16819 1000000000
1276 9149 1000000000
20624 80991 1000000000
19393 49627 1000000000
63792 15918 1000000000
59295 61467 1000000000
87730 32562 1000000000
10413 33970 1000000000
18640 47769 1000000000
6288 23761 1000000000
30329 53549 1000000000
17193 24286 1000000000
37111 86799 1000000000
38114 48747 1000000000
4874 73769 1000000000
62685 40799 1000000000
53751 13782 1000000000
70828 57053 1000000000
54037 33398 1000000000
68524 34289 1000000000
45585 16787 1000000000
5412 62495 1000000000
24013 81583 1000000000
73617 18977 1000000000
570 21452 1000000000
79763 97594 1000000000
85177 92501 1000000000
44777 1100 1000000000
73564 82239 1000000000
59694 51040 1000000000
53102 87748 1000000000
9528 54056 1000000000
51905 8911 1000000000
38205 74859 1000000000
38047 30085 1000000000
6910 37524 1000000000
29090 13185 1000000000
47265 6817 1000000000
86984 63286 1000000000
25115 68177 1000000000
84492 53995 1000000000
31355 31493 1000000000
3800 98644 1000000000
66614 1641 1000000000
17850 53943 1000000000
90246 38536 1000000000
71252 41962 1000000000
62934 96438 1000000000
18403 47883 1000000000
3757 93673 1000000000
24172 97632 1000000000
38374 80287 1000000000
71784 34338 1000000000
68370 36633 1000000000
92956 35193 1000000000
31610 21553 1000000000
68387 81283 1000000000
13950 77556 1000000000
97369 51363 1000000000
97125 56088 1000000000
16472 16688 1000000000
81093 20051 1000000000
82874 15760 1000000000
10782 10754 1000000000
96335 14846 1000000000
51515 82978 1000000000
56849 18486 1000000000
99917 79768 1000000000
39766 57150 1000000000
42529 82819 1000000000
51490 72100 1000000000
11599 75299 1000000000
54569 22354 1000000000
11812 91405 1000000000
51605 88099 1000000000
85975 42572 1000000000
97529 98513 1000000000
74358 71773 1000000000
63762 47913 1000000000
90399 67363 1000000000
20270 19128 1000000000
63232 38025 1000000000
19768 24314 1000000000
23085 28355 1000000000
29688 47049 1000000000
32165 70901 1000000000
73287 8516 1000000000
61910 18814 1000000000
34626 71123 1000000000
31788 67881 1000000000
16524 86287 1000000000
91817 55652 1000000000
52153 54341 1000000000
16227 7703 1000000000
76223 91046 1000000000
45560 54014 1000000000
83748 93266 1000000000
80906 30957 1000000000
94208 82293 1000000000
17308 37631 1000000000
25235 22066 1000000000
12346 33412 1000000000
63853 86140 1000000000
17208 28722 1000000000
85894 45559 1000000000
45701 14197 1000000000
38312 6278 1000000000
22809 95147 1000000000
74765 41608 1000000000
22893 89835 1000000000
52016 94870 1000000000
24265 29220 1000000000
32660 49588 1000000000
31693 76518 1000000000
2650 20967 1000000000
95319 17201 1000000000
64183 51852 1000000000
39983 88527 1000000000
51199 68305 1000000000
87947 18644 1000000000
95253 27628 1000000000
90998 75293 1000000000
47784 48860 1000000000
38036 85769 1000000000
68650 7472 1000000000
40335 80732 1000000000
17421 61688 1000000000
32250 81961 1000000000
9029 47416 1000000000
86275 38227 1000000000
75791 39808 1000000000
9768 14950 1000000000
73850 42024 1000000000
42421 24963 1000000000
27129 51875 1000000000
94203 51729 1000000000
54928 88560 1000000000
86426 26365 1000000000
37884 2355 1000000000
54370 92150 1000000000
10029 98173 1000000000
81180 68175 1000000000
91136 46552 1000000000
19967 97653 1000000000
86420 6475 1000000000
58446 22032 1000000000
74114 70544 1000000000
46122 28134 1000000000
42448 80934 1000000000
98170 54662 1000000000
6405 61020 1000000000
76981 87224 1000000000
17286 95488 1000000000
59285 32718 1000000000
88764 17715 1000000000
64177 20289 1000000000
75414 64286 1000000000
55512 91895 1000000000
72832 46659 1000000000
68804 8050 1000000000
83606 34028 1000000000
23084 55717 1000000000
17211 36250 1000000000
92013 75616 1000000000
2552 71519 1000000000
6042 50844 1000000000
82385 11033 1000000000
99607 17369 1000000000
36104 30101 1000000000
76324 12495 1000000000
45840 6403 1000000000
71959 15381 1000000000
6148 34783 1000000000
99247 88194 1000000000
94305 35937 1000000000
10084 73589 1000000000
40684 4574 1000000000
51116 60220 1000000000
15561 7148 1000000000
28937 79059 1000000000
20682 12741 1000000000
40968 86889 1000000000
88600 44968 1000000000
62646 48738 1000000000
93759 63294 1000000000
57320 25488 1000000000
6161 13389 1000000000
86596 18848 1000000000
85276 30778 1000000000
10434 69630 1000000000
52221 74783 1000000000
64321 63217 1000000000
55210 7318 1000000000
29357 92050 1000000000
68316 39173 1000000000
65148 97677 1000000000
9438 85540 1000000000
84350 9675 1000000000
6101 95338 1000000000
49427 80110 1000000000
77167 8117 1000000000
68550 20609 1000000000
3263 7985 1000000000
28720 84762 1000000000
26396 52425 1000000000
76339 99474 1000000000
530 61828 1000000000
69440 38594 1000000000
27039 70397 1000000000
49385 67225 1000000000
7230 45066 1000000000
8896 32529 1000000000
80685 53341 1000000000
54052 67257 1000000000
30598 66896 1000000000
85920 29972 1000000000
85021 69243 1000000000
27433 8073 1000000000
57590 91408 1000000000
56848 73407 1000000000
89995 61516 1000000000
25854 42149 1000000000
17216 1726 1000000000
62192 16944 1000000000
8065 81485 1000000000
1319 25997 1000000000
93987 58766 1000000000
46331 95268 1000000000
39175 75623 1000000000
17361 11614 1000000000
85159 19430 1000000000
31839 8098 1000000000
94571 85333 1000000000
45240 33562 1000000000
38726 30568 1000000000
51085 11057 1000000000
62957 48076 1000000000
92503 18111 1000000000
38943 57176 1000000000
74716 98914 1000000000
52184 92005 1000000000
84241 90622 1000000000
2946 87269 1000000000
33221 32500 1000000000
82722 23488 1000000000
7870 3772 1000000000
81020 33182 1000000000
70158 17613 1000000000
56474 33909 1000000000
77291 1211 1000000000
96929 41439 1000000000
2876 54243 1000000000
13901 85410 1000000000
63434 42796 1000000000
434 96169 1000000000
10580 28879 1000000000
52606 82592 1000000000
28948 80145 1000000000
57042 51759 1000000000
73846 31494 1000000000
24353 59418 1000000000
62890 82771 1000000000
37974 34928 1000000000
31548 32958 1000000000
92669 43783 1000000000
14245 95823 1000000000
50252 93304 1000000000
49465 30709 1000000000
95982 1230 1000000000
54775 7831 1000000000
34064 42627 1000000000
55423 94611 1000000000
42934 8346 1000000000
14228 23699 1000000000
37310 24120 1000000000
54086 66734 1000000000
35536 61232 1000000000
31609 94281 1000000000
27018 35323 1000000000
70471 92151 1000000000
80776 14726 1000000000
99642 52417 1000000000
53746 23768 1000000000
61727 21481 1000000000
51368 88279 1000000000
55674 24627 1000000000
34872 99927 1000000000
81751 23197 1000000000
95638 8415 1000000000
37080 99809 1000000000
40468 45161 1000000000
15986 46474 1000000000
56217 43632 1000000000
64679 16864 1000000000
45267 69413 1000000000
42651 21132 1000000000
66304 93418 1000000000
99523 54279 1000000000
52268 66888 1000000000
21653 40012 1000000000
33432 26908 1000000000
49472 77798 1000000000
85764 1886 1000000000
5849 31605 1000000000
43218 19413 1000000000
54465 31600 1000000000
40734 43921 1000000000
22976 54285 1000000000
64847 81683 1000000000
73855 80398 1000000000
42869 18224 1000000000
54549 54017 1000000000
89808 87451 1000000000
34380 24069 1000000000
28456 37383 1000000000
74199 50891 1000000000
95764 60910 1000000000
34242 73986 1000000000
70220 29316 1000000000
34634 34715 1000000000
55291 63529 1000000000
89135 84158 1000000000
94309 34898 1000000000
7585 20205 1000000000
13283 41311 1000000000
75056 5087 1000000000
50192 4547 1000000000
53106 6497 1000000000
39417 80813 1000000000
37941 23759 1000000000
68028 57252 1000000000
15397 3882 1000000000
72449 28774 1000000000
28943 23675 1000000000
72010 6895 1000000000
21033 26685 1000000000
38604 41438 1000000000
80760 98674 1000000000
51572 77639 1000000000
63431 9082 1000000000
80477 54502 1000000000
69295 48345 1000000000
85076 47566 1000000000
2000 21965 1000000000
40188 81543 1000000000
60687 97533 1000000000
49777 33986 1000000000
81450 94525 1000000000
27225 25819 1000000000
92888 42505 1000000000
13471 43534 1000000000
25785 39981 1000000000
8305 14206 1000000000
65919 17418 1000000000
80959 23152 1000000000
40051 91054 1000000000
22764 52720 1000000000
47250 83082 1000000000
13951 56970 1000000000
35944 26097 1000000000
34103 38215 1000000000
66058 44057 1000000000
58998 18532 1000000000
36524 13618 1000000000
5875 83620 1000000000
46096 90730 1000000000
81891 56623 1000000000
42716 15772 1000000000
11353 73164 1000000000
32797 18514 1000000000
8397 87182 1000000000
73995 29873 1000000000
12180 77578 1000000000
41835 27999 1000000000
2630 62793 1000000000
17226 2999 1000000000
46705 60113 1000000000
45055 50588 1000000000
70008 30676 1000000000
54644 64369 1000000000
53814 54179 1000000000
74222 38933 1000000000
66469 55317 1000000000
23266 4924 1000000000
68959 70407 1000000000
26677 9878 1000000000
86584 72801 1000000000
49646 38179 1000000000
52074 22477 1000000000
64804 4524 1000000000
16965 57609 1000000000
41136 52709 1000000000
96492 11416 1000000000
78198 55499 1000000000
53361 4596 1000000000
25001 42567 1000000000
22359 41333 1000000000
56665 11429 1000000000
86389 28402 1000000000
7576 75928 1000000000
43331 56580 1000000000
97987 73850 1000000000
44238 19581 1000000000
87177 34525 1000000000
97501 43589 1000000000
10447 8488 1000000000
54957 57962 1000000000
43562 44191 1000000000
28938 72763 1000000000
66617 55793 1000000000
81914 37716 1000000000
76212 16654 1000000000
22959 57941 1000000000
96156 14375 1000000000
85831 51554 1000000000
37109 60622 1000000000
79313 52567 1000000000
28807 82848 1000000000
78295 81889 1000000000
78720 24269 1000000000
15711 80716 1000000000
17352 58532 1000000000
66707 56632 1000000000
69243 71363 1000000000
10408 48775 1000000000
10217 93935 1000000000
11940 39342 1000000000
57635 48315 1000000000
35319 24377 1000000000
68233 21333 1000000000
64630 95394 1000000000
80769 75721 1000000000
40743 90211 1000000000
44532 95913 1000000000
86792 71039 1000000000
48806 88625 1000000000
3993 1895 1000000000
13380 43526 1000000000
17036 88549 1000000000
32813 30651 1000000000
47066 32372 1000000000
741 63138 1000000000
29523 82071 1000000000
29971 80248 1000000000
8930 590 1000000000
1951 88553 1000000000
83535 65188 1000000000
12534 83491 1000000000
70813 84302 1000000000
39884 28064 1000000000
26273 36830 1000000000
80714 7891 1000000000
45241 61830 1000000000
26156 44970 1000000000
62142 89648 1000000000
27196 37307 1000000000
39257 75306 1000000000
13254 41851 1000000000
55343 44919 1000000000
31597 94979 1000000000
2386 57487 1000000000
19079 82931 1000000000
27859 4509 1000000000
99319 40282 1000000000
78137 51373 1000000000
45273 56549 1000000000
53171 45116 1000000000
63860 10568 1000000000
57192 34413 1000000000
20430 3957 1000000000
38976 22185 1000000000
89857 99296 1000000000
86458 60159 1000000000
94211 61880 1000000000
25637 56455 1000000000
76530 64529 1000000000
6629 1269 1000000000
70380 21478 1000000000
26293 20459 1000000000
19322 3843 1000000000
33350 20494 1000000000
11321 64860 1000000000
95823 58306 1000000000
13347 47520 1000000000
87448 7049 1000000000
24512 84423 1000000000
85304 18155 1000000000
72475 63988 1000000000
97357 27551 1000000000
18578 30433 1000000000
90677 52062 1000000000
83874 93485 1000000000
88271 40788 1000000000
4881 67330 1000000000
38105 1236 1000000000
55456 27553 1000000000
33536 56702 1000000000
61318 11422 1000000000
85957 97308 1000000000
13890 2613 1000000000
48113 24903 1000000000
58861 82558 1000000000
62304 20610 1000000000
185 58411 1000000000
77897 19750 1000000000
56413 96406 1000000000
45887 17352 1000000000
27984 46886 1000000000
71069 10218 1000000000
31729 72105 1000000000
49233 29858 1000000000
62420 85225 1000000000
60369 46252 1000000000
19547 81384 1000000000
50984 43674 1000000000
61367 71960 1000000000
70785 15120 1000000000
74603 27711 1000000000
96866 96534 1000000000
81691 71062 1000000000
23088 41983 1000000000
7983 60897 1000000000
78203 69735 1000000000
43189 94830 1000000000
94179 71102 1000000000
61792 34737 1000000000
59571 39970 1000000000
55217 81034 1000000000
25465 34031 1000000000
79987 53316 1000000000
85631 22423 1000000000
38027 79371 1000000000
95868 88295 1000000000
75295 80150 1000000000
75657 23709 1000000000
25740 37405 1000000000
29590 22803 1000000000
56058 8258 1000000000
28888 62812 1000000000
28906 99488 1000000000
74643 43708 1000000000
22882 11572 1000000000
94351 99102 1000000000
29622 56206 1000000000
39564 32300 1000000000
7862 80373 1000000000
47680 3066 1000000000
32386 11110 1000000000
63989 97516 1000000000
96554 37195 1000000000
59991 90421 1000000000
8352 93108 1000000000
9862 91007 1000000000
42525 92079 1000000000
12549 63090 1000000000
22630 50762 1000000000
78836 62020 1000000000
38562 65171 1000000000
60525 47028 1000000000
18969 66573 1000000000
54822 27921 1000000000
17339 51362 1000000000
88887 19543 1000000000
71268 98101 1000000000
27228 10634 1000000000
67916 10289 1000000000
46622 75531 1000000000
85037 14659 1000000000
44385 65555 1000000000
60723 17478 1000000000
31710 25512 1000000000
30957 96475 1000000000
1444 39313 1000000000
58735 40417 1000000000
85305 91750 1000000000
4873 12464 1000000000
92154 95715 1000000000
54685 71438 1000000000
60122 2338 1000000000
4644 975 1000000000
33786 35359 1000000000
82243 83807 1000000000
61162 88059 1000000000
92905 12544 1000000000
90593 23097 1000000000
11498 17754 1000000000
29425 76686 1000000000
53708 6545 1000000000
19317 67755 1000000000
14524 70594 1000000000
16444 97302 1000000000
13459 53980 1000000000
91946 71313 1000000000
46617 28046 1000000000
20814 24962 1000000000
8014 10741 1000000000
65374 46444 1000000000
37930 92336 1000000000
1084 30273 1000000000
80198 41217 1000000000
52142 6591 1000000000
48188 49468 1000000000
35481 90057 1000000000
33027 53050 1000000000
22554 25904 1000000000
95022 78715 1000000000
72237 63254 1000000000
79164 66142 1000000000
71225 71738 1000000000
91343 35294 1000000000
90123 76614 1000000000
56103 50395 1000000000
55526 86112 1000000000
83614 22453 1000000000
9983 45912 1000000000
3333 19237 1000000000
22037 55077 1000000000
51047 5021 1000000000
67543 77417 1000000000
53828 69232 1000000000
28173 17141 1000000000
74695 18266 1000000000
44496 76987 1000000000
17930 48956 1000000000
10221 59885 1000000000
27102 96994 1000000000
65658 13857 1000000000
14111 43105 1000000000
23234 49888 1000000000
20881 19876 1000000000
46196 83343 1000000000
9935 10192 1000000000
75603 69185 1000000000
71973 53568 1000000000
1772 60618 1000000000
71720 58770 1000000000
63716 12269 1000000000
12142 31852 1000000000
50531 14988 1000000000
15969 28053 1000000000
97041 17728 1000000000
9623 44606 1000000000
22093 16007 1000000000
95287 73567 1000000000
49559 58331 1000000000
84 29875 1000000000
34999 86653 1000000000
91980 58560 1000000000
95551 89802 1000000000
92729 74923 1000000000
63315 7162 1000000000
19921 73270 1000000000
68263 85509 1000000000
48231 53852 1000000000
20590 97913 1000000000
59913 76431 1000000000
93121 23968 1000000000
42476 81590 1000000000
43455 35848 1000000000
55479 80430 1000000000
46523 24479 1000000000
61677 32218 1000000000
10728 68384 1000000000
65320 96682 1000000000
63894 10065 1000000000
32571 89568 1000000000
79989 69775 1000000000
28818 74839 1000000000
31131 10021 1000000000
21195 80277 1000000000
9393 58243 1000000000
61537 24207 1000000000
95658 61885 1000000000
99742 10484 1000000000
70436 9574 1000000000
40868 76779 1000000000
21090 14456 1000000000
36293 19101 1000000000
49152 33854 1000000000
37566 11120 1000000000
38440 86813 1000000000
32643 8504 1000000000
1695 35622 1000000000
18779 34183 1000000000
73089 47445 1000000000
80214 39241 1000000000
23325 18958 1000000000
55540 15481 1000000000
32451 25866 1000000000
5659 68652 1000000000
51443 19614 1000000000
26613 65509 1000000000
95790 21867 1000000000
27062 83719 1000000000
68617 44038 1000000000
57960 48612 1000000000
87633 11941 1000000000
72841 78174 1000000000
84910 80368 1000000000
16048 77706 1000000000
54173 86787 1000000000
37669 12409 1000000000
14785 60793 1000000000
47887 50270 1000000000
5780 16452 1000000000
42659 86511 1000000000
84002 22953 1000000000
89046 36292 1000000000
43376 11813 1000000000
9113 54676 1000000000
39440 30834 1000000000
82047 13155 1000000000
98281 18709 1000000000
38221 4802 1000000000
88569 68400 1000000000
7363 64019 1000000000
72850 48482 1000000000
28270 35454 1000000000
71537 30538 1000000000
2841 7512 1000000000
43216 3192 1000000000
33715 15152 1000000000
60005 820 1000000000
