100000 100019
25050 44896 1000000000
78060 25050 1000000000
5266 78060 1000000000
27819 5266 1000000000
64575 27819 1000000000
82772 64575 1000000000
53482 82772 1000000000
29355 53482 1000000000
5986 29355 1000000000
73384 5986 1000000000
1847 73384 1000000000
573 1847 1000000000
83367 573 1000000000
34537 83367 1000000000
27818 34537 1000000000
80933 27818 1000000000
30954 80933 1000000000
63468 30954 1000000000
59561 63468 1000000000
40288 59561 1000000000
50816 40288 1000000000
83703 50816 1000000000
56718 83703 1000000000
28980 56718 1000000000
39296 28980 1000000000
83227 39296 1000000000
56924 83227 1000000000
83871 56924 1000000000
4655 83871 1000000000
89739 4655 1000000000
453 89739 1000000000
34272 453 1000000000
15500 34272 1000000000
15067 15500 1000000000
36560 15067 1000000000
15890 36560 1000000000
7052 15890 1000000000
60885 7052 1000000000
91769 60885 1000000000
57460 91769 1000000000
54624 57460 1000000000
27848 54624 1000000000
45393 27848 1000000000
98478 45393 1000000000
9594 98478 1000000000
84311 9594 1000000000
5393 84311 1000000000
13307 5393 1000000000
97971 13307 1000000000
93210 97971 1000000000
60011 93210 1000000000
17010 60011 1000000000
99809 17010 1000000000
40867 99809 1000000000
17767 40867 1000000000
99797 17767 1000000000
91077 99797 1000000000
4611 91077 1000000000
80830 4611 1000000000
813 80830 1000000000
71897 813 1000000000
27701 71897 1000000000
93507 27701 1000000000
69433 93507 1000000000
1867 69433 1000000000
69019 1867 1000000000
92133 69019 1000000000
73704 92133 1000000000
47676 73704 1000000000
51138 47676 1000000000
63206 51138 1000000000
53397 63206 1000000000
72872 53397 1000000000
51292 72872 1000000000
83697 51292 1000000000
98119 83697 1000000000
20819 98119 1000000000
19442 20819 1000000000
85596 19442 1000000000
75019 85596 1000000000
32427 75019 1000000000
21102 32427 1000000000
45458 21102 1000000000
77831 45458 1000000000
401 77831 1000000000
85079 401 1000000000
44820 85079 1000000000
91516 44820 1000000000
18566 91516 1000000000
27434 18566 1000000000
33859 27434 1000000000
45680 33859 1000000000
92141 45680 1000000000
79476 92141 1000000000
75122 79476 1000000000
62764 75122 1000000000
90269 62764 1000000000
61149 90269 1000000000
74630 61149 1000000000
17132 74630 1000000000
16652 17132 1000000000
8419 16652 1000000000
1353 8419 1000000000
41563 1353 1000000000
69418 41563 1000000000
56382 69418 1000000000
31657 56382 1000000000
83579 31657 1000000000
26516 83579 1000000000
57324 26516 1000000000
48569 57324 1000000000
95269 48569 1000000000
58435 95269 1000000000
22980 58435 1000000000
26913 22980 1000000000
44188 26913 1000000000
27297 44188 1000000000
78627 27297 1000000000
48283 78627 1000000000
17963 48283 1000000000
25364 17963 1000000000
36219 25364 1000000000
64490 36219 1000000000
36363 64490 1000000000
31850 36363 1000000000
56652 31850 1000000000
32283 56652 1000000000
45890 32283 1000000000
34294 45890 1000000000
10987 34294 1000000000
20073 10987 1000000000
50567 20073 1000000000
9339 50567 1000000000
51898 9339 1000000000
79355 51898 1000000000
20196 79355 1000000000
180 20196 1000000000
66390 180 1000000000
77463 66390 1000000000
71501 77463 1000000000
81591 71501 1000000000
90143 81591 1000000000
73465 90143 1000000000
37251 73465 1000000000
58589 37251 1000000000
98321 58589 1000000000
34409 98321 1000000000
14893 34409 1000000000
17548 14893 1000000000
56340 17548 1000000000
8412 56340 1000000000
82818 8412 1000000000
94532 82818 1000000000
60635 94532 1000000000
37967 60635 1000000000
92342 37967 1000000000
23419 92342 1000000000
71990 23419 1000000000
14711 71990 1000000000
85656 14711 1000000000
38539 85656 1000000000
85271 38539 1000000000
22642 85271 1000000000
35437 22642 1000000000
64538 35437 1000000000
27990 64538 1000000000
79484 27990 1000000000
24452 79484 1000000000
24801 24452 1000000000
66744 24801 1000000000
40325 66744 1000000000
36982 40325 1000000000
75472 36982 1000000000
22853 75472 1000000000
2985 22853 1000000000
82723 2985 1000000000
7443 82723 1000000000
12652 7443 1000000000
5158 12652 1000000000
76673 5158 1000000000
51244 76673 1000000000
36872 51244 1000000000
66080 36872 1000000000
90296 66080 1000000000
77410 90296 1000000000
49296 77410 1000000000
93686 49296 1000000000
92774 93686 1000000000
12568 92774 1000000000
3915 12568 1000000000
66593 3915 1000000000
32376 66593 1000000000
51771 32376 1000000000
70692 51771 1000000000
34998 70692 1000000000
74776 34998 1000000000
35456 74776 1000000000
96879 35456 1000000000
73748 96879 1000000000
96306 73748 1000000000
9567 96306 1000000000
28671 9567 1000000000
43543 28671 1000000000
47294 43543 1000000000
86050 47294 1000000000
62516 86050 1000000000
85686 62516 1000000000
94883 85686 1000000000
12343 94883 1000000000
24500 12343 1000000000
44722 24500 1000000000
22916 44722 1000000000
23009 22916 1000000000
42832 23009 1000000000
24764 42832 1000000000
55447 24764 1000000000
32321 55447 1000000000
79115 32321 1000000000
7887 79115 1000000000
38094 7887 1000000000
38708 38094 1000000000
17115 38708 1000000000
1534 17115 1000000000
14684 1534 1000000000
54801 14684 1000000000
37473 54801 1000000000
55798 37473 1000000000
55477 55798 1000000000
2356 55477 1000000000
10912 2356 1000000000
96055 10912 1000000000
78462 96055 1000000000
70693 78462 1000000000
91534 70693 1000000000
61752 91534 1000000000
19092 61752 1000000000
3899 19092 1000000000
32024 3899 1000000000
47593 32024 1000000000
97453 47593 1000000000
5045 97453 1000000000
87584 5045 1000000000
61981 87584 1000000000
49950 61981 1000000000
86912 49950 1000000000
83397 86912 1000000000
11780 83397 1000000000
73721 11780 1000000000
23825 73721 1000000000
39301 23825 1000000000
91824 39301 1000000000
16521 91824 1000000000
71259 16521 1000000000
45791 71259 1000000000
20910 45791 1000000000
64124 20910 1000000000
76883 64124 1000000000
73890 76883 1000000000
65588 73890 1000000000
20843 65588 1000000000
85344 20843 1000000000
21420 85344 1000000000
35863 21420 1000000000
75041 35863 1000000000
47648 75041 1000000000
31208 47648 1000000000
98371 31208 1000000000
43551 98371 1000000000
15838 43551 1000000000
43872 15838 1000000000
1698 43872 1000000000
7266 1698 1000000000
3277 7266 1000000000
18778 3277 1000000000
81785 18778 1000000000
19332 81785 1000000000
73161 19332 1000000000
93078 73161 1000000000
44248 93078 1000000000
82934 44248 1000000000
95534 82934 1000000000
6866 95534 1000000000
4737 6866 1000000000
86889 4737 1000000000
64318 86889 1000000000
75068 64318 1000000000
4868 75068 1000000000
19171 4868 1000000000
40675 19171 1000000000
58627 40675 1000000000
9895 58627 1000000000
72223 9895 1000000000
35218 72223 1000000000
79144 35218 1000000000
71694 79144 1000000000
39956 71694 1000000000
39745 39956 1000000000
54402 39745 1000000000
77240 54402 1000000000
51081 77240 1000000000
45563 51081 1000000000
5613 45563 1000000000
97004 5613 1000000000
78722 97004 1000000000
98344 78722 1000000000
6479 98344 1000000000
9018 6479 1000000000
15451 9018 1000000000
29813 15451 1000000000
41846 29813 1000000000
78346 41846 1000000000
80952 78346 1000000000
82747 80952 1000000000
62537 82747 1000000000
3783 62537 1000000000
66628 3783 1000000000
50293 66628 1000000000
35698 50293 1000000000
98709 35698 1000000000
51303 98709 1000000000
11436 51303 1000000000
27028 11436 1000000000
48985 27028 1000000000
21114 48985 1000000000
29637 21114 1000000000
94262 29637 1000000000
33419 94262 1000000000
92362 33419 1000000000
37911 92362 1000000000
43980 37911 1000000000
20100 43980 1000000000
59594 20100 1000000000
56148 59594 1000000000
11361 56148 1000000000
72310 11361 1000000000
83014 72310 1000000000
37585 83014 1000000000
83229 37585 1000000000
97885 83229 1000000000
88642 97885 1000000000
82212 88642 1000000000
45056 82212 1000000000
49401 45056 1000000000
55146 49401 1000000000
16958 55146 1000000000
86975 16958 1000000000
88495 86975 1000000000
9023 88495 1000000000
78695 9023 1000000000
5060 78695 1000000000
24081 5060 1000000000
52914 24081 1000000000
682 52914 1000000000
75212 682 1000000000
26037 75212 1000000000
80690 26037 1000000000
66192 80690 1000000000
18131 66192 1000000000
64371 18131 1000000000
53078 64371 1000000000
7286 53078 1000000000
69052 7286 1000000000
36380 69052 1000000000
36251 36380 1000000000
47078 36251 1000000000
67696 47078 1000000000
75421 67696 1000000000
71147 75421 1000000000
42389 71147 1000000000
11919 42389 1000000000
23573 11919 1000000000
34551 23573 1000000000
39059 34551 1000000000
72697 39059 1000000000
65701 72697 1000000000
29546 65701 1000000000
13298 29546 1000000000
41293 13298 1000000000
90998 41293 1000000000
41068 90998 1000000000
87008 41068 1000000000
76932 87008 1000000000
93724 76932 1000000000
42786 93724 1000000000
79496 42786 1000000000
8951 79496 1000000000
57058 8951 1000000000
12659 57058 1000000000
80894 12659 1000000000
67850 80894 1000000000
87066 67850 1000000000
71555 87066 1000000000
33971 71555 1000000000
70114 33971 1000000000
86945 70114 1000000000
56653 86945 1000000000
41352 56653 1000000000
897 41352 1000000000
22815 897 1000000000
4167 22815 1000000000
73420 4167 1000000000
97403 73420 1000000000
22414 97403 1000000000
71523 22414 1000000000
43601 71523 1000000000
45194 43601 1000000000
8663 45194 1000000000
59032 8663 1000000000
9139 59032 1000000000
82759 9139 1000000000
30871 82759 1000000000
52203 30871 1000000000
19648 52203 1000000000
29977 19648 1000000000
60784 29977 1000000000
98836 60784 1000000000
30008 98836 1000000000
82495 30008 1000000000
53658 82495 1000000000
33247 53658 1000000000
61183 33247 1000000000
19918 61183 1000000000
69132 19918 1000000000
31037 69132 1000000000
9143 31037 1000000000
42451 9143 1000000000
7324 42451 1000000000
31329 7324 1000000000
34789 31329 1000000000
55637 34789 1000000000
68536 55637 1000000000
98693 68536 1000000000
26100 98693 1000000000
13198 26100 1000000000
31783 13198 1000000000
71959 31783 1000000000
6454 71959 1000000000
52091 6454 1000000000
71774 52091 1000000000
40593 71774 1000000000
94321 40593 1000000000
24712 94321 1000000000
15457 24712 1000000000
37425 15457 1000000000
17907 37425 1000000000
39993 17907 1000000000
39671 39993 1000000000
96971 39671 1000000000
93668 96971 1000000000
12042 93668 1000000000
37976 12042 1000000000
26714 37976 1000000000
137 26714 1000000000
23084 137 1000000000
35274 23084 1000000000
85409 35274 1000000000
22127 85409 1000000000
88101 22127 1000000000
73612 88101 1000000000
71073 73612 1000000000
9323 71073 1000000000
73779 9323 1000000000
41010 73779 1000000000
87582 41010 1000000000
80685 87582 1000000000
55190 80685 1000000000
52558 55190 1000000000
73329 52558 1000000000
98746 73329 1000000000
4621 98746 1000000000
35904 4621 1000000000
30080 35904 1000000000
72755 30080 1000000000
15776 72755 1000000000
12745 15776 1000000000
14025 12745 1000000000
37137 14025 1000000000
44271 37137 1000000000
81386 44271 1000000000
26338 81386 1000000000
93672 26338 1000000000
78609 93672 1000000000
91783 78609 1000000000
37439 91783 1000000000
7301 37439 1000000000
73482 7301 1000000000
24338 73482 1000000000
97528 24338 1000000000
28638 97528 1000000000
44221 28638 1000000000
45022 44221 1000000000
68555 45022 1000000000
16900 68555 1000000000
42873 16900 1000000000
44445 42873 1000000000
94721 44445 1000000000
83245 94721 1000000000
80734 83245 1000000000
51180 80734 1000000000
85309 51180 1000000000
23921 85309 1000000000
11256 23921 1000000000
92501 11256 1000000000
86295 92501 1000000000
20593 86295 1000000000
57361 20593 1000000000
22160 57361 1000000000
58885 22160 1000000000
83832 58885 1000000000
59988 83832 1000000000
63492 59988 1000000000
51065 63492 1000000000
4913 51065 1000000000
83698 4913 1000000000
71923 83698 1000000000
89465 71923 1000000000
53204 89465 1000000000
30351 53204 1000000000
90927 30351 1000000000
61161 90927 1000000000
90396 61161 1000000000
85639 90396 1000000000
6856 85639 1000000000
21928 6856 1000000000
85004 21928 1000000000
96776 85004 1000000000
83360 96776 1000000000
54075 83360 1000000000
39559 54075 1000000000
39831 39559 1000000000
34528 39831 1000000000
80386 34528 1000000000
81562 80386 1000000000
35741 81562 1000000000
17437 35741 1000000000
19665 17437 1000000000
22045 19665 1000000000
51430 22045 1000000000
3347 51430 1000000000
11133 3347 1000000000
89954 11133 1000000000
13116 89954 1000000000
51710 13116 1000000000
58891 51710 1000000000
7722 58891 1000000000
5324 7722 1000000000
31014 5324 1000000000
8414 31014 1000000000
87851 8414 1000000000
25541 87851 1000000000
8077 25541 1000000000
52429 8077 1000000000
36917 52429 1000000000
64404 36917 1000000000
42837 64404 1000000000
41032 42837 1000000000
22057 41032 1000000000
83492 22057 1000000000
95363 83492 1000000000
54664 95363 1000000000
87573 54664 1000000000
78961 87573 1000000000
90187 78961 1000000000
74346 90187 1000000000
16010 74346 1000000000
95236 16010 1000000000
55809 95236 1000000000
96438 55809 1000000000
94468 96438 1000000000
41527 94468 1000000000
61411 41527 1000000000
31809 61411 1000000000
84537 31809 1000000000
57865 84537 1000000000
30722 57865 1000000000
76421 30722 1000000000
95625 76421 1000000000
38341 95625 1000000000
13776 38341 1000000000
23052 13776 1000000000
64763 23052 1000000000
459 64763 1000000000
4436 459 1000000000
35668 4436 1000000000
66984 35668 1000000000
74847 66984 1000000000
62666 74847 1000000000
14734 62666 1000000000
46937 14734 1000000000
89652 46937 1000000000
88946 89652 1000000000
66111 88946 1000000000
73587 66111 1000000000
2497 73587 1000000000
37317 2497 1000000000
21157 37317 1000000000
46895 21157 1000000000
82216 46895 1000000000
39351 82216 1000000000
26382 39351 1000000000
74039 26382 1000000000
93344 74039 1000000000
17129 93344 1000000000
8676 17129 1000000000
99983 8676 1000000000
96194 99983 1000000000
47551 96194 1000000000
7576 47551 1000000000
73258 7576 1000000000
47468 73258 1000000000
61776 47468 1000000000
77691 61776 1000000000
15681 77691 1000000000
77097 15681 1000000000
79494 77097 1000000000
42803 79494 1000000000
14320 42803 1000000000
29014 14320 1000000000
49933 29014 1000000000
67956 49933 1000000000
27935 67956 1000000000
99374 27935 1000000000
23446 99374 1000000000
40121 23446 1000000000
62092 40121 1000000000
7533 62092 1000000000
9142 7533 1000000000
80029 9142 1000000000
64462 80029 1000000000
46476 64462 1000000000
46496 46476 1000000000
11760 46496 1000000000
15188 11760 1000000000
58566 15188 1000000000
48163 58566 1000000000
66978 48163 1000000000
65267 66978 1000000000
66851 65267 1000000000
38017 66851 1000000000
98132 38017 1000000000
10117 98132 1000000000
93175 10117 1000000000
72456 93175 1000000000
27131 72456 1000000000
1139 27131 1000000000
7294 1139 1000000000
91861 7294 1000000000
8048 91861 1000000000
93968 8048 1000000000
97377 93968 1000000000
45451 97377 1000000000
99060 45451 1000000000
77526 99060 1000000000
8877 77526 1000000000
20475 8877 1000000000
7120 20475 1000000000
72573 7120 1000000000
47175 72573 1000000000
64378 47175 1000000000
34046 64378 1000000000
36160 34046 1000000000
51103 36160 1000000000
49838 51103 1000000000
80376 49838 1000000000
95067 80376 1000000000
91900 95067 1000000000
32031 91900 1000000000
41008 32031 1000000000
89768 41008 1000000000
35167 89768 1000000000
20153 35167 1000000000
93267 20153 1000000000
2681 93267 1000000000
64123 2681 1000000000
71195 64123 1000000000
29066 71195 1000000000
82923 29066 1000000000
90693 82923 1000000000
12123 90693 1000000000
53322 12123 1000000000
90637 53322 1000000000
43561 90637 1000000000
78701 43561 1000000000
41717 78701 1000000000
45519 41717 1000000000
24596 45519 1000000000
3509 24596 1000000000
42378 3509 1000000000
44437 42378 1000000000
62500 44437 1000000000
53810 62500 1000000000
33761 53810 1000000000
16692 33761 1000000000
75341 16692 1000000000
81895 75341 1000000000
68036 81895 1000000000
69589 68036 1000000000
92648 69589 1000000000
61009 92648 1000000000
21514 61009 1000000000
38979 21514 1000000000
89982 38979 1000000000
15449 89982 1000000000
66399 15449 1000000000
89950 66399 1000000000
46745 89950 1000000000
72833 46745 1000000000
89681 72833 1000000000
53041 89681 1000000000
26639 53041 1000000000
20519 26639 1000000000
49377 20519 1000000000
87266 49377 1000000000
16303 87266 1000000000
55602 16303 1000000000
5559 55602 1000000000
84937 5559 1000000000
78271 84937 1000000000
49965 78271 1000000000
34646 49965 1000000000
32347 34646 1000000000
62563 32347 1000000000
93788 62563 1000000000
14480 93788 1000000000
62987 14480 1000000000
99834 62987 1000000000
71384 99834 1000000000
28158 71384 1000000000
70806 28158 1000000000
30740 70806 1000000000
76869 30740 1000000000
57084 76869 1000000000
68305 57084 1000000000
99711 68305 1000000000
48083 99711 1000000000
11312 48083 1000000000
70101 11312 1000000000
40302 70101 1000000000
31948 40302 1000000000
9577 31948 1000000000
8683 9577 1000000000
57416 8683 1000000000
73104 57416 1000000000
54493 73104 1000000000
32843 54493 1000000000
66772 32843 1000000000
90166 66772 1000000000
34107 90166 1000000000
76851 34107 1000000000
84476 76851 1000000000
47264 84476 1000000000
75818 47264 1000000000
18624 75818 1000000000
84785 18624 1000000000
32989 84785 1000000000
96034 32989 1000000000
15893 96034 1000000000
54026 15893 1000000000
15808 54026 1000000000
47849 15808 1000000000
475 47849 1000000000
46198 475 1000000000
52077 46198 1000000000
57920 52077 1000000000
69388 57920 1000000000
7014 69388 1000000000
66041 7014 1000000000
15674 66041 1000000000
24326 15674 1000000000
46830 24326 1000000000
40509 46830 1000000000
69403 40509 1000000000
30126 69403 1000000000
85918 30126 1000000000
21666 85918 1000000000
71859 21666 1000000000
91945 71859 1000000000
53453 91945 1000000000
99728 53453 1000000000
39506 99728 1000000000
91340 39506 1000000000
87581 91340 1000000000
16738 87581 1000000000
42177 16738 1000000000
30376 42177 1000000000
83341 30376 1000000000
27076 83341 1000000000
22509 27076 1000000000
76496 22509 1000000000
74225 76496 1000000000
57860 74225 1000000000
10481 57860 1000000000
10466 10481 1000000000
8445 10466 1000000000
87109 8445 1000000000
37420 87109 1000000000
60258 37420 1000000000
25015 60258 1000000000
97712 25015 1000000000
81451 97712 1000000000
17374 81451 1000000000
39247 17374 1000000000
80304 39247 1000000000
35583 80304 1000000000
6127 35583 1000000000
88487 6127 1000000000
23465 88487 1000000000
18269 23465 1000000000
21860 18269 1000000000
17385 21860 1000000000
83248 17385 1000000000
1620 83248 1000000000
39982 1620 1000000000
73060 39982 1000000000
89443 73060 1000000000
53506 89443 1000000000
33370 53506 1000000000
76216 33370 1000000000
51182 76216 1000000000
30467 51182 1000000000
79454 30467 1000000000
29634 79454 1000000000
25984 29634 1000000000
34843 25984 1000000000
29376 34843 1000000000
33922 29376 1000000000
33984 33922 1000000000
36889 33984 1000000000
4640 36889 1000000000
37669 4640 1000000000
82602 37669 1000000000
51129 82602 1000000000
18317 51129 1000000000
64826 18317 1000000000
34325 64826 1000000000
55778 34325 1000000000
30489 55778 1000000000
85258 30489 1000000000
77102 85258 1000000000
94826 77102 1000000000
92529 94826 1000000000
68666 92529 1000000000
77267 68666 1000000000
82649 77267 1000000000
45073 82649 1000000000
56818 45073 1000000000
79473 56818 1000000000
31153 79473 1000000000
66559 31153 1000000000
58649 66559 1000000000
33301 58649 1000000000
9311 33301 1000000000
32658 9311 1000000000
43383 32658 1000000000
50161 43383 1000000000
92004 50161 1000000000
25882 92004 1000000000
37422 25882 1000000000
9293 37422 1000000000
17493 9293 1000000000
79516 17493 1000000000
21273 79516 1000000000
66869 21273 1000000000
19135 66869 1000000000
36494 19135 1000000000
58309 36494 1000000000
44846 58309 1000000000
80223 44846 1000000000
10467 80223 1000000000
44318 10467 1000000000
57126 44318 1000000000
46082 57126 1000000000
60787 46082 1000000000
67145 60787 1000000000
8434 67145 1000000000
91717 8434 1000000000
22187 91717 1000000000
28457 22187 1000000000
96615 28457 1000000000
66486 96615 1000000000
21223 66486 1000000000
17333 21223 1000000000
91875 17333 1000000000
23905 91875 1000000000
96666 23905 1000000000
31508 96666 1000000000
90212 31508 1000000000
93548 90212 1000000000
1780 93548 1000000000
81035 1780 1000000000
52928 81035 1000000000
22688 52928 1000000000
93914 22688 1000000000
40604 93914 1000000000
5144 40604 1000000000
83979 5144 1000000000
26418 83979 1000000000
69684 26418 1000000000
56252 69684 1000000000
23772 56252 1000000000
11306 23772 1000000000
45812 11306 1000000000
24351 45812 1000000000
69609 24351 1000000000
55630 69609 1000000000
86993 55630 1000000000
32207 86993 1000000000
64096 32207 1000000000
23533 64096 1000000000
50278 23533 1000000000
63894 50278 1000000000
88688 63894 1000000000
86613 88688 1000000000
3909 86613 1000000000
55359 3909 1000000000
33003 55359 1000000000
80578 33003 1000000000
17213 80578 1000000000
36829 17213 1000000000
68324 36829 1000000000
46545 68324 1000000000
25178 46545 1000000000
86733 25178 1000000000
69830 86733 1000000000
93556 69830 1000000000
1492 93556 1000000000
46195 1492 1000000000
31653 46195 1000000000
44305 31653 1000000000
14335 44305 1000000000
69999 14335 1000000000
91022 69999 1000000000
7811 91022 1000000000
73279 7811 1000000000
4610 73279 1000000000
18678 4610 1000000000
72847 18678 1000000000
66790 72847 1000000000
70280 66790 1000000000
4860 70280 1000000000
54550 4860 1000000000
48549 54550 1000000000
43444 48549 1000000000
50838 43444 1000000000
50887 50838 1000000000
86257 50887 1000000000
10420 86257 1000000000
92251 10420 1000000000
8537 92251 1000000000
26238 8537 1000000000
91595 26238 1000000000
97589 91595 1000000000
27451 97589 1000000000
52323 27451 1000000000
84695 52323 1000000000
81619 84695 1000000000
96814 81619 1000000000
33314 96814 1000000000
22404 33314 1000000000
53893 22404 1000000000
66205 53893 1000000000
19254 66205 1000000000
19427 19254 1000000000
27455 19427 1000000000
17639 27455 1000000000
21466 17639 1000000000
21486 21466 1000000000
49390 21486 1000000000
48291 49390 1000000000
52238 48291 1000000000
70975 52238 1000000000
76342 70975 1000000000
16863 76342 1000000000
46064 16863 1000000000
23745 46064 1000000000
97795 23745 1000000000
97282 97795 1000000000
4555 97282 1000000000
50305 4555 1000000000
81750 50305 1000000000
24648 81750 1000000000
50448 24648 1000000000
94227 50448 1000000000
10687 94227 1000000000
555 10687 1000000000
53924 555 1000000000
3346 53924 1000000000
67318 3346 1000000000
1823 67318 1000000000
95925 1823 1000000000
9041 95925 1000000000
58357 9041 1000000000
97877 58357 1000000000
47019 97877 1000000000
90528 47019 1000000000
73739 90528 1000000000
38638 73739 1000000000
59053 38638 1000000000
11234 59053 1000000000
79778 11234 1000000000
39450 79778 1000000000
36389 39450 1000000000
76098 36389 1000000000
11767 76098 1000000000
87287 11767 1000000000
53953 87287 1000000000
33356 53953 1000000000
18674 33356 1000000000
31212 18674 1000000000
2562 31212 1000000000
2055 2562 1000000000
26536 2055 1000000000
75290 26536 1000000000
47645 75290 1000000000
45456 47645 1000000000
71937 45456 1000000000
59663 71937 1000000000
46758 59663 1000000000
26737 46758 1000000000
71242 26737 1000000000
76020 71242 1000000000
3013 76020 1000000000
28422 3013 1000000000
1948 28422 1000000000
17388 1948 1000000000
27683 17388 1000000000
77655 27683 1000000000
96304 77655 1000000000
13089 96304 1000000000
16047 13089 1000000000
60400 16047 1000000000
29143 60400 1000000000
36921 29143 1000000000
16672 36921 1000000000
21688 16672 1000000000
61141 21688 1000000000
75219 61141 1000000000
7644 75219 1000000000
33468 7644 1000000000
89142 33468 1000000000
20291 89142 1000000000
81313 20291 1000000000
60942 81313 1000000000
59424 60942 1000000000
61076 59424 1000000000
3094 61076 1000000000
71268 3094 1000000000
53249 71268 1000000000
70769 53249 1000000000
10298 70769 1000000000
40714 10298 1000000000
81215 40714 1000000000
28366 81215 1000000000
62062 28366 1000000000
26130 62062 1000000000
29962 26130 1000000000
11440 29962 1000000000
53273 11440 1000000000
50061 53273 1000000000
41415 50061 1000000000
87969 41415 1000000000
19511 87969 1000000000
57077 19511 1000000000
4855 57077 1000000000
74566 4855 1000000000
42987 74566 1000000000
20982 42987 1000000000
87309 20982 1000000000
36742 87309 1000000000
11860 36742 1000000000
74109 11860 1000000000
66182 74109 1000000000
40137 66182 1000000000
26565 40137 1000000000
54830 26565 1000000000
22292 54830 1000000000
36835 22292 1000000000
57189 36835 1000000000
90576 57189 1000000000
45561 90576 1000000000
87725 45561 1000000000
53903 87725 1000000000
27746 53903 1000000000
1880 27746 1000000000
93196 1880 1000000000
50159 93196 1000000000
59307 50159 1000000000
16456 59307 1000000000
25252 16456 1000000000
62916 25252 1000000000
28356 62916 1000000000
92614 28356 1000000000
31703 92614 1000000000
5735 31703 1000000000
46445 5735 1000000000
45799 46445 1000000000
60095 45799 1000000000
90144 60095 1000000000
25479 90144 1000000000
40135 25479 1000000000
4188 40135 1000000000
94823 4188 1000000000
69281 94823 1000000000
52894 69281 1000000000
52745 52894 1000000000
26301 52745 1000000000
89899 26301 1000000000
71109 89899 1000000000
56796 71109 1000000000
59399 56796 1000000000
26431 59399 1000000000
6124 26431 1000000000
1622 6124 1000000000
59156 1622 1000000000
36465 59156 1000000000
27641 36465 1000000000
8127 27641 1000000000
53500 8127 1000000000
25497 53500 1000000000
93293 25497 1000000000
89969 93293 1000000000
26709 89969 1000000000
91563 26709 1000000000
33728 91563 1000000000
55427 33728 1000000000
35993 55427 1000000000
88325 35993 1000000000
75026 88325 1000000000
91855 75026 1000000000
51914 91855 1000000000
52256 51914 1000000000
81229 52256 1000000000
82103 81229 1000000000
47792 82103 1000000000
65734 47792 1000000000
84895 65734 1000000000
64868 84895 1000000000
9132 64868 1000000000
95440 9132 1000000000
73154 95440 1000000000
19920 73154 1000000000
19620 19920 1000000000
71838 19620 1000000000
83560 71838 1000000000
10277 83560 1000000000
69724 10277 1000000000
27093 69724 1000000000
98522 27093 1000000000
23056 98522 1000000000
3751 23056 1000000000
58703 3751 1000000000
1626 58703 1000000000
71807 1626 1000000000
25194 71807 1000000000
56283 25194 1000000000
76917 56283 1000000000
39602 76917 1000000000
49386 39602 1000000000
13007 49386 1000000000
59308 13007 1000000000
17616 59308 1000000000
88197 17616 1000000000
69248 88197 1000000000
98101 69248 1000000000
33886 98101 1000000000
15480 33886 1000000000
76375 15480 1000000000
51296 76375 1000000000
5478 51296 1000000000
52554 5478 1000000000
40493 52554 1000000000
