100000 100019
78729 50221 1000000000
49776 78729 1000000000
25820 49776 1000000000
7573 25820 1000000000
20003 7573 1000000000
71547 20003 1000000000
65125 71547 1000000000
32092 65125 1000000000
971 32092 1000000000
39171 971 1000000000
82792 39171 1000000000
7444 82792 1000000000
43329 7444 1000000000
17390 43329 1000000000
80389 17390 1000000000
55014 80389 1000000000
37981 55014 1000000000
92607 37981 1000000000
81407 92607 1000000000
11760 81407 1000000000
63649 11760 1000000000
11752 63649 1000000000
32848 11752 1000000000
17315 32848 1000000000
1051 17315 1000000000
17257 1051 1000000000
82812 17257 1000000000
83242 82812 1000000000
97496 83242 1000000000
11377 97496 1000000000
76678 11377 1000000000
74898 76678 1000000000
34521 74898 1000000000
14417 34521 1000000000
61334 14417 1000000000
37630 61334 1000000000
32843 37630 1000000000
84471 32843 1000000000
60325 84471 1000000000
70048 60325 1000000000
85561 70048 1000000000
93284 85561 1000000000
4613 93284 1000000000
48630 4613 1000000000
15011 48630 1000000000
46849 15011 1000000000
57077 46849 1000000000
59228 57077 1000000000
82534 59228 1000000000
33746 82534 1000000000
58569 33746 1000000000
2627 58569 1000000000
68535 2627 1000000000
64893 68535 1000000000
75648 64893 1000000000
21749 75648 1000000000
33451 21749 1000000000
68414 33451 1000000000
85336 68414 1000000000
70402 85336 1000000000
28097 70402 1000000000
26306 28097 1000000000
64347 26306 1000000000
43218 64347 1000000000
83959 43218 1000000000
44601 83959 1000000000
18110 44601 1000000000
51108 18110 1000000000
19635 51108 1000000000
72549 19635 1000000000
85147 72549 1000000000
65513 85147 1000000000
59844 65513 1000000000
61124 59844 1000000000
35883 61124 1000000000
19367 35883 1000000000
86875 19367 1000000000
58729 86875 1000000000
62703 58729 1000000000
74729 62703 1000000000
35930 74729 1000000000
45504 35930 1000000000
10860 45504 1000000000
52278 10860 1000000000
24643 52278 1000000000
64112 24643 1000000000
79681 64112 1000000000
4424 79681 1000000000
55182 4424 1000000000
89027 55182 1000000000
29182 89027 1000000000
77078 29182 1000000000
453 77078 1000000000
17086 453 1000000000
66580 17086 1000000000
58940 66580 1000000000
67802 58940 1000000000
23053 67802 1000000000
16361 23053 1000000000
51221 16361 1000000000
39788 51221 1000000000
96607 39788 1000000000
13304 96607 1000000000
88394 13304 1000000000
12272 88394 1000000000
12759 12272 1000000000
15588 12759 1000000000
44736 15588 1000000000
55018 44736 1000000000
26745 55018 1000000000
30287 26745 1000000000
46611 30287 1000000000
73859 46611 1000000000
28956 73859 1000000000
72769 28956 1000000000
50775 72769 1000000000
59495 50775 1000000000
6346 59495 1000000000
91127 6346 1000000000
18619 91127 1000000000
41341 18619 1000000000
60873 41341 1000000000
52707 60873 1000000000
18083 52707 1000000000
35234 18083 1000000000
76728 35234 1000000000
89732 76728 1000000000
7563 89732 1000000000
47667 7563 1000000000
73785 47667 1000000000
39389 73785 1000000000
16443 39389 1000000000
92280 16443 1000000000
87162 92280 1000000000
83468 87162 1000000000
50116 83468 1000000000
18844 50116 1000000000
16291 18844 1000000000
88350 16291 1000000000
32211 88350 1000000000
84100 32211 1000000000
64335 84100 1000000000
40886 64335 1000000000
7191 40886 1000000000
83397 7191 1000000000
37183 83397 1000000000
124 37183 1000000000
34545 124 1000000000
3396 34545 1000000000
74135 3396 1000000000
81821 74135 1000000000
17362 81821 1000000000
23625 17362 1000000000
84501 23625 1000000000
55491 84501 1000000000
60627 55491 1000000000
66069 60627 1000000000
50078 66069 1000000000
47857 50078 1000000000
2769 47857 1000000000
9202 2769 1000000000
55166 9202 1000000000
17436 55166 1000000000
47445 17436 1000000000
37356 47445 1000000000
90064 37356 1000000000
90606 90064 1000000000
63447 90606 1000000000
54869 63447 1000000000
10742 54869 1000000000
33764 10742 1000000000
48515 33764 1000000000
26013 48515 1000000000
37892 26013 1000000000
2866 37892 1000000000
62621 2866 1000000000
84785 62621 1000000000
65462 84785 1000000000
7940 65462 1000000000
55288 7940 1000000000
33597 55288 1000000000
99299 33597 1000000000
56017 99299 1000000000
93081 56017 1000000000
5595 93081 1000000000
33608 5595 1000000000
62928 33608 1000000000
79351 62928 1000000000
64830 79351 1000000000
52982 64830 1000000000
89824 52982 1000000000
33069 89824 1000000000
78178 33069 1000000000
30843 78178 1000000000
54674 30843 1000000000
70646 54674 1000000000
47211 70646 1000000000
49711 47211 1000000000
38422 49711 1000000000
37556 38422 1000000000
85710 37556 1000000000
24988 85710 1000000000
2426 24988 1000000000
59428 2426 1000000000
54618 59428 1000000000
33115 54618 1000000000
94517 33115 1000000000
81992 94517 1000000000
9640 81992 1000000000
21089 9640 1000000000
99346 21089 1000000000
21465 99346 1000000000
25957 21465 1000000000
28410 25957 1000000000
89395 28410 1000000000
77553 89395 1000000000
49116 77553 1000000000
30433 49116 1000000000
86755 30433 1000000000
32149 86755 1000000000
67780 32149 1000000000
40552 67780 1000000000
98424 40552 1000000000
77020 98424 1000000000
94410 77020 1000000000
71099 94410 1000000000
93542 71099 1000000000
88477 93542 1000000000
51642 88477 1000000000
70293 51642 1000000000
84029 70293 1000000000
2577 84029 1000000000
60828 2577 1000000000
10803 60828 1000000000
20486 10803 1000000000
25057 20486 1000000000
18327 25057 1000000000
97454 18327 1000000000
66821 97454 1000000000
52836 66821 1000000000
23781 52836 1000000000
80282 23781 1000000000
91169 80282 1000000000
64588 91169 1000000000
94915 64588 1000000000
50936 94915 1000000000
91361 50936 1000000000
10898 91361 1000000000
69740 10898 1000000000
66184 69740 1000000000
52691 66184 1000000000
26448 52691 1000000000
76868 26448 1000000000
1645 76868 1000000000
30699 1645 1000000000
23838 30699 1000000000
84864 23838 1000000000
43818 84864 1000000000
8848 43818 1000000000
32557 8848 1000000000
73599 32557 1000000000
3701 73599 1000000000
71594 3701 1000000000
12630 71594 1000000000
58817 12630 1000000000
38836 58817 1000000000
38625 38836 1000000000
56815 38625 1000000000
79798 56815 1000000000
94773 79798 1000000000
9498 94773 1000000000
79557 9498 1000000000
42689 79557 1000000000
48237 42689 1000000000
7941 48237 1000000000
4444 7941 1000000000
67000 4444 1000000000
28113 67000 1000000000
89468 28113 1000000000
99401 89468 1000000000
4189 99401 1000000000
83513 4189 1000000000
13553 83513 1000000000
24510 13553 1000000000
78304 24510 1000000000
9851 78304 1000000000
75225 9851 1000000000
90842 75225 1000000000
67435 90842 1000000000
80150 67435 1000000000
16290 80150 1000000000
20118 16290 1000000000
83027 20118 1000000000
94823 83027 1000000000
39799 94823 1000000000
73941 39799 1000000000
72047 73941 1000000000
60153 72047 1000000000
49252 60153 1000000000
84707 49252 1000000000
21846 84707 1000000000
18340 21846 1000000000
82754 18340 1000000000
83160 82754 1000000000
15173 83160 1000000000
49791 15173 1000000000
18295 49791 1000000000
17394 18295 1000000000
14806 17394 1000000000
57612 14806 1000000000
58357 57612 1000000000
84581 58357 1000000000
66133 84581 1000000000
84290 66133 1000000000
60795 84290 1000000000
62523 60795 1000000000
73171 62523 1000000000
63028 73171 1000000000
90949 63028 1000000000
71856 90949 1000000000
62898 71856 1000000000
47388 62898 1000000000
17892 47388 1000000000
8632 17892 1000000000
91287 8632 1000000000
94302 91287 1000000000
97661 94302 1000000000
94903 97661 1000000000
19447 94903 1000000000
50726 19447 1000000000
92841 50726 1000000000
34371 92841 1000000000
97479 34371 1000000000
55246 97479 1000000000
13058 55246 1000000000
61062 13058 1000000000
73968 61062 1000000000
41018 73968 1000000000
97304 41018 1000000000
45083 97304 1000000000
3906 45083 1000000000
79867 3906 1000000000
88991 79867 1000000000
51083 88991 1000000000
76033 51083 1000000000
29271 76033 1000000000
55373 29271 1000000000
17975 55373 1000000000
76911 17975 1000000000
83125 76911 1000000000
69744 83125 1000000000
22888 69744 1000000000
69184 22888 1000000000
99790 69184 1000000000
80740 99790 1000000000
44193 80740 1000000000
35096 44193 1000000000
97397 35096 1000000000
66496 97397 1000000000
50622 66496 1000000000
39554 50622 1000000000
17556 39554 1000000000
4698 17556 1000000000
24872 4698 1000000000
18072 24872 1000000000
25140 18072 1000000000
88694 25140 1000000000
59791 88694 1000000000
24526 59791 1000000000
25597 24526 1000000000
92439 25597 1000000000
17573 92439 1000000000
42909 17573 1000000000
90195 42909 1000000000
11751 90195 1000000000
16900 11751 1000000000
51370 16900 1000000000
61454 51370 1000000000
12516 61454 1000000000
79030 12516 1000000000
46594 79030 1000000000
84524 46594 1000000000
51979 84524 1000000000
97749 51979 1000000000
63250 97749 1000000000
6881 63250 1000000000
38022 6881 1000000000
78661 38022 1000000000
18985 78661 1000000000
47316 18985 1000000000
61499 47316 1000000000
24522 61499 1000000000
93986 24522 1000000000
24992 93986 1000000000
56142 24992 1000000000
60073 56142 1000000000
48025 60073 1000000000
15454 48025 1000000000
40984 15454 1000000000
3526 40984 1000000000
3544 3526 1000000000
86751 3544 1000000000
95752 86751 1000000000
1505 95752 1000000000
81595 1505 1000000000
54966 81595 1000000000
64836 54966 1000000000
17337 64836 1000000000
2112 17337 1000000000
7605 2112 1000000000
18455 7605 1000000000
19055 18455 1000000000
33578 19055 1000000000
978 33578 1000000000
8301 978 1000000000
25258 8301 1000000000
10673 25258 1000000000
66953 10673 1000000000
72791 66953 1000000000
34920 72791 1000000000
14170 34920 1000000000
9933 14170 1000000000
16695 9933 1000000000
50176 16695 1000000000
29348 50176 1000000000
85258 29348 1000000000
50286 85258 1000000000
16729 50286 1000000000
79377 16729 1000000000
40704 79377 1000000000
86753 40704 1000000000
34124 86753 1000000000
78431 34124 1000000000
20332 78431 1000000000
50510 20332 1000000000
87548 50510 1000000000
28029 87548 1000000000
43794 28029 1000000000
2396 43794 1000000000
5852 2396 1000000000
97693 5852 1000000000
62895 97693 1000000000
56278 62895 1000000000
70967 56278 1000000000
5571 70967 1000000000
10995 5571 1000000000
8341 10995 1000000000
81866 8341 1000000000
75539 81866 1000000000
57027 75539 1000000000
56371 57027 1000000000
61043 56371 1000000000
60317 61043 1000000000
96276 60317 1000000000
73047 96276 1000000000
28147 73047 1000000000
83296 28147 1000000000
24466 83296 1000000000
33531 24466 1000000000
47872 33531 1000000000
67724 47872 1000000000
30568 67724 1000000000
45171 30568 1000000000
83014 45171 1000000000
23731 83014 1000000000
5986 23731 1000000000
94788 5986 1000000000
55907 94788 1000000000
48259 55907 1000000000
39396 48259 1000000000
21122 39396 1000000000
69100 21122 1000000000
63879 69100 1000000000
97206 63879 1000000000
48636 97206 1000000000
80494 48636 1000000000
80555 80494 1000000000
37870 80555 1000000000
89307 37870 1000000000
99237 89307 1000000000
94750 99237 1000000000
24840 94750 1000000000
58117 24840 1000000000
18909 58117 1000000000
73202 18909 1000000000
15035 73202 1000000000
32808 15035 1000000000
3473 32808 1000000000
11202 3473 1000000000
53506 11202 1000000000
40516 53506 1000000000
89487 40516 1000000000
85077 89487 1000000000
51997 85077 1000000000
94619 51997 1000000000
76685 94619 1000000000
13631 76685 1000000000
79610 13631 1000000000
83457 79610 1000000000
68699 83457 1000000000
47930 68699 1000000000
50713 47930 1000000000
88555 50713 1000000000
39935 88555 1000000000
90393 39935 1000000000
90086 90393 1000000000
67144 90086 1000000000
12746 67144 1000000000
65206 12746 1000000000
55236 65206 1000000000
94516 55236 1000000000
95113 94516 1000000000
19385 95113 1000000000
86089 19385 1000000000
66668 86089 1000000000
38427 66668 1000000000
65643 38427 1000000000
53768 65643 1000000000
73847 53768 1000000000
51951 73847 1000000000
31087 51951 1000000000
21786 31087 1000000000
59887 21786 1000000000
78755 59887 1000000000
65685 78755 1000000000
94779 65685 1000000000
23694 94779 1000000000
53588 23694 1000000000
70684 53588 1000000000
18552 70684 1000000000
67288 18552 1000000000
14727 67288 1000000000
71346 14727 1000000000
72110 71346 1000000000
28661 72110 1000000000
64823 28661 1000000000
78878 64823 1000000000
78678 78878 1000000000
357 78678 1000000000
44212 357 1000000000
6223 44212 1000000000
67828 6223 1000000000
46021 67828 1000000000
14485 46021 1000000000
85714 14485 1000000000
74596 85714 1000000000
52344 74596 1000000000
41467 52344 1000000000
60404 41467 1000000000
88060 60404 1000000000
72665 88060 1000000000
97940 72665 1000000000
3167 97940 1000000000
97498 3167 1000000000
26063 97498 1000000000
94954 26063 1000000000
95223 94954 1000000000
34811 95223 1000000000
95106 34811 1000000000
78202 95106 1000000000
51512 78202 1000000000
31301 51512 1000000000
15161 31301 1000000000
79353 15161 1000000000
40859 79353 1000000000
20784 40859 1000000000
210 20784 1000000000
12972 210 1000000000
88276 12972 1000000000
16386 88276 1000000000
68168 16386 1000000000
53297 68168 1000000000
75237 53297 1000000000
96272 75237 1000000000
32114 96272 1000000000
3563 32114 1000000000
80005 3563 1000000000
86132 80005 1000000000
88133 86132 1000000000
82223 88133 1000000000
44968 82223 1000000000
50252 44968 1000000000
2832 50252 1000000000
22252 2832 1000000000
68490 22252 1000000000
25728 68490 1000000000
33561 25728 1000000000
74928 33561 1000000000
53316 74928 1000000000
48241 53316 1000000000
6243 48241 1000000000
69468 6243 1000000000
51596 69468 1000000000
63969 51596 1000000000
75328 63969 1000000000
84036 75328 1000000000
94182 84036 1000000000
24808 94182 1000000000
81611 24808 1000000000
46899 81611 1000000000
75690 46899 1000000000
67653 75690 1000000000
73690 67653 1000000000
4206 73690 1000000000
69443 4206 1000000000
51889 69443 1000000000
44802 51889 1000000000
89575 44802 1000000000
15529 89575 1000000000
34071 15529 1000000000
64483 34071 1000000000
57257 64483 1000000000
90323 57257 1000000000
98509 90323 1000000000
6990 98509 1000000000
13663 6990 1000000000
61718 13663 1000000000
66317 61718 1000000000
79054 66317 1000000000
93541 79054 1000000000
80874 93541 1000000000
88308 80874 1000000000
9076 88308 1000000000
89948 9076 1000000000
3836 89948 1000000000
69976 3836 1000000000
82818 69976 1000000000
48609 82818 1000000000
48347 48609 1000000000
8668 48347 1000000000
10866 8668 1000000000
74414 10866 1000000000
50452 74414 1000000000
23471 50452 1000000000
18984 23471 1000000000
16166 18984 1000000000
16015 16166 1000000000
52166 16015 1000000000
44480 52166 1000000000
98229 44480 1000000000
33985 98229 1000000000
97231 33985 1000000000
94993 97231 1000000000
83905 94993 1000000000
18151 83905 1000000000
18557 18151 1000000000
132 18557 1000000000
14454 132 1000000000
49203 14454 1000000000
77754 49203 1000000000
48751 77754 1000000000
64362 48751 1000000000
36470 64362 1000000000
54807 36470 1000000000
87004 54807 1000000000
20740 87004 1000000000
95628 20740 1000000000
4830 95628 1000000000
15796 4830 1000000000
79669 15796 1000000000
70621 79669 1000000000
6995 70621 1000000000
26224 6995 1000000000
68445 26224 1000000000
77479 68445 1000000000
37785 77479 1000000000
48830 37785 1000000000
11487 48830 1000000000
3933 11487 1000000000
34619 3933 1000000000
49162 34619 1000000000
14310 49162 1000000000
7097 14310 1000000000
9334 7097 1000000000
31796 9334 1000000000
47867 31796 1000000000
64003 47867 1000000000
49402 64003 1000000000
45679 49402 1000000000
54328 45679 1000000000
52865 54328 1000000000
78088 52865 1000000000
39901 78088 1000000000
759 39901 1000000000
51323 759 1000000000
5799 51323 1000000000
92075 5799 1000000000
20108 92075 1000000000
41329 20108 1000000000
12802 41329 1000000000
47525 12802 1000000000
79274 47525 1000000000
3231 79274 1000000000
52755 3231 1000000000
90546 52755 1000000000
71297 90546 1000000000
43395 71297 1000000000
1274 43395 1000000000
70201 1274 1000000000
95456 70201 1000000000
90609 95456 1000000000
98668 90609 1000000000
21925 98668 1000000000
11773 21925 1000000000
56751 11773 1000000000
61835 56751 1000000000
19570 61835 1000000000
62477 19570 1000000000
67160 62477 1000000000
19038 67160 1000000000
57949 19038 1000000000
83531 57949 1000000000
61382 83531 1000000000
33711 61382 1000000000
12206 33711 1000000000
90619 12206 1000000000
5097 90619 1000000000
48245 5097 1000000000
6527 48245 1000000000
45366 6527 1000000000
45466 45366 1000000000
84903 45466 1000000000
97769 84903 1000000000
44707 97769 1000000000
6560 44707 1000000000
49414 6560 1000000000
87242 49414 1000000000
12885 87242 1000000000
63769 12885 1000000000
52849 63769 1000000000
88416 52849 1000000000
46767 88416 1000000000
57493 46767 1000000000
23486 57493 1000000000
87024 23486 1000000000
28990 87024 1000000000
70399 28990 1000000000
470 70399 1000000000
59230 470 1000000000
74516 59230 1000000000
95161 74516 1000000000
25106 95161 1000000000
63713 25106 1000000000
89055 63713 1000000000
99245 89055 1000000000
31803 99245 1000000000
47767 31803 1000000000
67670 47767 1000000000
57132 67670 1000000000
93396 57132 1000000000
280 93396 1000000000
44514 280 1000000000
50844 44514 1000000000
1701 50844 1000000000
22120 1701 1000000000
75397 22120 1000000000
99678 75397 1000000000
32121 99678 1000000000
63759 32121 1000000000
85972 63759 1000000000
21560 85972 1000000000
10282 21560 1000000000
17897 10282 1000000000
20386 17897 1000000000
33946 20386 1000000000
40019 33946 1000000000
9096 40019 1000000000
13105 9096 1000000000
93594 13105 1000000000
95436 93594 1000000000
80535 95436 1000000000
43764 80535 1000000000
8099 43764 1000000000
85951 8099 1000000000
95397 85951 1000000000
71106 95397 1000000000
86652 71106 1000000000
2828 86652 1000000000
6747 2828 1000000000
52868 6747 1000000000
13216 52868 1000000000
78545 13216 1000000000
7486 78545 1000000000
62405 7486 1000000000
63357 62405 1000000000
53796 63357 1000000000
68565 53796 1000000000
44396 68565 1000000000
30829 44396 1000000000
17415 30829 1000000000
69948 17415 1000000000
31626 69948 1000000000
20304 31626 1000000000
8057 20304 1000000000
11118 8057 1000000000
89538 11118 1000000000
12288 89538 1000000000
84074 12288 1000000000
25612 84074 1000000000
17916 25612 1000000000
37550 17916 1000000000
83898 37550 1000000000
30672 83898 1000000000
73065 30672 1000000000
72936 73065 1000000000
57893 72936 1000000000
3144 57893 1000000000
871 3144 1000000000
95980 871 1000000000
69112 95980 1000000000
92997 69112 1000000000
6768 92997 1000000000
89656 6768 1000000000
90475 89656 1000000000
37548 90475 1000000000
42393 37548 1000000000
18486 42393 1000000000
57402 18486 1000000000
10699 57402 1000000000
4513 10699 1000000000
3607 4513 1000000000
88979 3607 1000000000
67980 88979 1000000000
4878 67980 1000000000
62163 4878 1000000000
10140 62163 1000000000
88616 10140 1000000000
96830 88616 1000000000
34846 96830 1000000000
72605 34846 1000000000
8836 72605 1000000000
39353 8836 1000000000
67171 39353 1000000000
29700 67171 1000000000
97442 29700 1000000000
87942 97442 1000000000
28487 87942 1000000000
26092 28487 1000000000
62532 26092 1000000000
74296 62532 1000000000
84584 74296 1000000000
47929 84584 1000000000
50820 47929 1000000000
6393 50820 1000000000
33081 6393 1000000000
52620 33081 1000000000
94108 52620 1000000000
79448 94108 1000000000
99131 79448 1000000000
99636 99131 1000000000
27862 99636 1000000000
68136 27862 1000000000
78687 68136 1000000000
85206 78687 1000000000
45545 85206 1000000000
6964 45545 1000000000
52610 6964 1000000000
63462 52610 1000000000
61168 63462 1000000000
39727 61168 1000000000
20840 39727 1000000000
54360 20840 1000000000
78199 54360 1000000000
77197 78199 1000000000
12698 77197 1000000000
68398 12698 1000000000
74955 68398 1000000000
53350 74955 1000000000
7382 53350 1000000000
95421 7382 1000000000
32285 95421 1000000000
6667 32285 1000000000
14558 6667 1000000000
1280 14558 1000000000
90558 1280 1000000000
11204 90558 1000000000
5935 11204 1000000000
90873 5935 1000000000
94282 90873 1000000000
43969 94282 1000000000
34649 43969 1000000000
38295 34649 1000000000
19026 38295 1000000000
57664 19026 1000000000
3608 57664 1000000000
44673 3608 1000000000
86509 44673 1000000000
58636 86509 1000000000
38880 58636 1000000000
7834 38880 1000000000
48666 7834 1000000000
20680 48666 1000000000
86017 20680 1000000000
65719 86017 1000000000
85285 65719 1000000000
42356 85285 1000000000
524 42356 1000000000
24684 524 1000000000
91524 24684 1000000000
509 91524 1000000000
64923 509 1000000000
2041 64923 1000000000
4519 2041 1000000000
80948 4519 1000000000
12719 80948 1000000000
90228 12719 1000000000
14420 90228 1000000000
78172 14420 1000000000
75571 78172 1000000000
22588 75571 1000000000
71522 22588 1000000000
37528 71522 1000000000
2872 37528 1000000000
65191 2872 1000000000
87355 65191 1000000000
35623 87355 1000000000
52161 35623 1000000000
6793 52161 1000000000
59656 6793 1000000000
87485 59656 1000000000
59729 87485 1000000000
93426 59729 1000000000
16708 93426 1000000000
65779 16708 1000000000
78141 65779 1000000000
48999 78141 1000000000
785 48999 1000000000
69469 785 1000000000
32827 69469 1000000000
93887 32827 1000000000
20088 93887 1000000000
59919 20088 1000000000
68368 59919 1000000000
69070 68368 1000000000
33227 69070 1000000000
59300 33227 1000000000
99072 59300 1000000000
60360 99072 1000000000
96497 60360 1000000000
89560 96497 1000000000
57966 89560 1000000000
20454 57966 1000000000
59923 20454 1000000000
41028 59923 1000000000
14551 41028 1000000000
78371 14551 1000000000
39156 78371 1000000000
593 39156 1000000000
27463 593 1000000000
36003 27463 1000000000
6231 36003 1000000000
98359 6231 1000000000
1983 98359 1000000000
77245 1983 1000000000
32868 77245 1000000000
46567 32868 1000000000
2791 46567 1000000000
35714 2791 1000000000
51056 35714 1000000000
10645 51056 1000000000
93299 10645 1000000000
12124 93299 1000000000
21831 12124 1000000000
25288 21831 1000000000
38845 25288 1000000000
18630 38845 1000000000
72138 18630 1000000000
44739 72138 1000000000
4534 44739 1000000000
7860 4534 1000000000
79761 7860 1000000000
37222 79761 1000000000
67578 37222 1000000000
31578 67578 1000000000
34597 31578 1000000000
20167 34597 1000000000
86362 20167 1000000000
5857 86362 1000000000
32552 5857 1000000000
36281 32552 1000000000
79022 36281 1000000000
48195 79022 1000000000
36561 48195 1000000000
91761 36561 1000000000
84583 91761 1000000000
91510 84583 1000000000
73555 91510 1000000000
88532 73555 1000000000
43014 88532 1000000000
47048 43014 1000000000
17889 47048 1000000000
85657 17889 1000000000
38100 85657 1000000000
98648 38100 1000000000
8704 98648 1000000000
38835 8704 1000000000
43022 38835 1000000000
99269 43022 1000000000
23061 99269 1000000000
94551 23061 1000000000
11675 94551 1000000000
86799 11675 1000000000
63409 86799 1000000000
85602 63409 1000000000
10101 85602 1000000000
59941 10101 1000000000
67619 59941 1000000000
30707 67619 1000000000
6637 30707 1000000000
84099 6637 1000000000
85905 84099 1000000000
40303 85905 1000000000
52695 40303 1000000000
23215 52695 1000000000
42266 23215 1000000000
47627 42266 1000000000
36810 47627 1000000000
6650 36810 1000000000
89755 6650 1000000000
29087 89755 1000000000
19851 29087 1000000000
14344 19851 1000000000
46599 14344 1000000000
34807 46599 1000000000
93489 34807 1000000000
27948 93489 1000000000
9364 27948 1000000000
40893 9364 1000000000
56526 40893 1000000000
50608 56526 1000000000
46182 50608 1000000000
92602 46182 1000000000
25857 92602 1000000000
79563 25857 1000000000
39776 79563 1000000000
41400 39776 1000000000
96458 41400 1000000000
42837 96458 1000000000
93522 42837 1000000000
19199 93522 1000000000
88554 19199 1000000000
6193 88554 1000000000
10819 6193 1000000000
51546 10819 1000000000
48761 51546 1000000000
32268 48761 1000000000
9113 32268 1000000000
14965 9113 1000000000
79968 14965 1000000000
57297 79968 1000000000
97381 57297 1000000000
9104 97381 1000000000
86934 9104 1000000000
11271 86934 1000000000
45535 11271 1000000000
64458 45535 1000000000
55452 64458 1000000000
58147 55452 1000000000
39380 58147 1000000000
76947 39380 1000000000
28358 76947 1000000000
36775 28358 1000000000
76266 36775 1000000000
51371 76266 1000000000
36984 51371 1000000000
29433 36984 1000000000
37737 29433 1000000000
44354 37737 1000000000
10554 44354 1000000000
44488 10554 1000000000
67303 44488 1000000000
17461 67303 1000000000
36569 17461 1000000000
64622 36569 1000000000
23366 64622 1000000000
96151 23366 1000000000
50391 96151 1000000000
96569 50391 1000000000
6985 96569 1000000000
52216 6985 1000000000
73154 52216 1000000000
81628 73154 1000000000
3603 81628 1000000000
49577 3603 1000000000
81433 49577 1000000000
86515 81433 1000000000
70285 86515 1000000000
98021 70285 1000000000
38930 98021 1000000000
81856 38930 1000000000
70876 81856 1000000000
70991 70876 1000000000
27328 70991 1000000000
20345 27328 1000000000
65899 20345 1000000000
33911 65899 1000000000
20789 33911 1000000000
15030 20789 1000000000
47054 15030 1000000000
68739 47054 1000000000
53369 68739 1000000000
14692 53369 1000000000
57733 14692 1000000000
39963 57733 1000000000
11564 39963 1000000000
42007 11564 1000000000
38916 42007 1000000000
99060 38916 1000000000
14654 99060 1000000000
18258 14654 1000000000
90236 18258 1000000000
38672 90236 1000000000
3238 38672 1000000000
63403 3238 1000000000
48106 63403 1000000000
37945 48106 1000000000
62413 37945 1000000000
53685 62413 1000000000
30055 53685 1000000000
64189 30055 1000000000
73472 64189 1000000000
41065 73472 1000000000
96860 41065 1000000000
59351 96860 1000000000
5769 59351 1000000000
33268 5769 1000000000
